Source,Target
94683,94683
94684,94684
94684,94684
94685,94685
94685,94685
94686,94686
94686,94686
94687,94687
94687,94687
94688,94688
94688,94688
94689,94689
94689,94689
94705,94705
94705,94706
94705,100136
94705,94706
94705,94705
94760,94760
94763,94763
94785,88904
94785,88903
94792,94792
94792,94792
94814,94814
94814,11782
94905,59737
94931,94931
94942,60125
94955,94955
95010,95010
95015,95015
95015,95015
95016,95016
95016,95016
95018,95018
95018,95018
95019,95019
95019,95019
95042,95042
95076,95076
95085,72652
95086,72652
95088,72652
95089,72652
95090,72652
95091,72652
95110,95110
95110,16382
95110,95110
95120,95120
95124,95124
95161,95161
95161,95161
95200,95200
95239,95239
95263,95263
95263,95263
95333,95333
95345,95349
95349,95348
95353,91923
95368,95345
95412,95412
95426,95426
95431,95434
95432,95434
95433,95434
95434,95434
95435,95434
95501,95501
95545,95545
95545,95545
95547,95547
95548,95548
95550,95550
95561,95561
95561,95561
95603,95603
95604,58671
95636,95636
95636,95636
95691,95691
95708,95708
95709,95709
95756,95756
95756,95756
95765,95765
95799,75948
95828,95828
95828,95828
95840,95840
95861,95866
95862,95866
95865,95866
95904,95904
95905,95905
95922,84052
95922,84052
95924,95636
95924,95636
95932,95932
95932,95932
95935,95935
95935,95935
95963,95963
95965,95965
95977,95977
95977,3207
95977,3207
95977,95977
96100,79016
96120,96120
96125,96125
96139,96140
96142,96154
96202,96202
96211,96218
96236,96236
96236,96236
96241,18561
96260,96260
96410,96410
96425,96425
96425,96425
96448,96448
96491,96491
96492,96492
96492,96493
96496,96496
96506,7049
96507,7048
96548,96548
96548,96548
96556,96556
96575,96575
96580,96580
96580,96580
96625,96625
96629,96556
96692,96692
96708,96708
96756,91711
96756,91711
96756,96756
96756,96756
96766,96766
96766,96766
96774,75354
96774,75354
96774,96774
96774,96774
96777,96777
96777,96777
96789,96789
96805,96805
96821,96821
96833,96833
96879,96879
96879,96879
96890,96890
96907,96907
96907,96907
96908,85611
96908,85612
96908,96908
96909,85611
96909,85612
96909,96908
96949,96949
96951,96951
96966,96966
97005,60125
97005,60125
97006,26882
97013,98954
97013,97013
97013,97013
97020,97020
97038,97038
97038,97038
97042,97042
97046,42033
97051,97051
97077,97077
97077,97077
97110,97110
97110,97110
97123,97123
97123,97138
97123,97145
97123,97142
97124,97124
97124,97144
97124,97126
97124,97206
97125,97125
97126,97126
97126,97144
97126,97206
97126,97208
97127,97127
97127,93757
97127,93770
97127,93769
97130,97130
97130,82055
97138,97138
97138,97123
97138,97153
97139,97154
97139,82335
97140,97144
97140,97126
97140,97206
97142,97142
97142,97138
97142,97145
97142,80053
97143,97123
97143,97153
97144,97144
97144,97126
97144,97206
97144,97208
97145,97145
97145,93755
97145,97123
97146,82335
97150,97165
97150,97156
97150,80090
97151,97151
97152,97144
97152,97126
97152,97206
97153,97153
97153,97123
97153,80102
97156,93767
97156,97150
97156,97165
97157,97157
97158,97207
97158,97153
97158,97123
97164,97164
97164,97144
97164,97126
97164,97206
97165,97165
97167,97167
97167,97144
97167,97126
97168,97168
97169,97169
97169,97144
97169,97126
97206,97206
97206,97144
97206,97126
97206,97208
97207,97207
97207,97153
97207,97123
97208,97208
97208,97144
97208,97126
97208,97206
97209,97209
97210,97210
97210,97210
97214,97214
97214,97214
97215,97215
97215,97215
97221,97221
97229,97229
97262,30423
97262,30423
97262,20336
97262,20336
97262,20333
97262,20333
97262,8398
97262,8398
97262,8399
97262,8399
97277,97277
97277,97277
97280,97280
97334,97334
97334,97334
97335,97335
97335,97335
97336,97336
97336,97336
97336,91814
97336,91815
97336,86118
97336,80698
97336,80695
97336,75482
97336,75483
97336,75489
97336,91814
97336,91815
97336,86118
97336,80698
97336,80695
97336,75482
97336,75483
97336,75489
97337,97337
97337,97337
97337,86117
97340,97340
97348,97348
97348,97348
97351,97351
97351,97351
97351,46901
97351,40834
97351,40837
97351,40842
97351,40838
97351,40839
97351,70626
97351,30502
97352,97352
97352,97352
97352,97336
97352,91814
97352,91815
97352,86118
97352,80698
97352,80695
97352,75482
97352,75483
97352,97336
97352,91814
97352,91815
97352,86118
97352,80698
97352,80695
97352,75482
97352,75483
97353,97353
97353,97353
97360,78432
97378,97378
97378,97378
97407,97407
97407,97407
97408,97408
97408,97408
97417,97417
97417,97417
97426,82178
97458,92127
97476,97476
97476,97476
97486,97486
97486,97486
97523,52426
97585,97585
97585,97585
97585,97585
97653,97653
97660,97660
97660,97660
97693,82109
97698,97698
97698,85699
97698,97698
97702,97702
97714,97714
97718,103771
97718,97718
97718,97720
97720,96628
97720,97720
97720,97718
97720,97698
97726,97726
97726,97726
97727,97727
97727,97727
97734,97734
97734,97734
97735,97735
97743,97743
97743,97743
97749,77403
97751,31284
97777,97777
97832,97832
97833,97833
97833,97832
97833,75882
97835,97835
97836,97836
97836,97836
97845,97845
97849,103980
97849,103980
97849,97849
97852,97852
97870,97870
97870,97870
97921,97921
97921,97921
97961,91057
97961,97961
97985,97985
98002,45667
98133,98133
98153,96154
98169,98169
98169,98169
98231,98231
98231,98231
98276,105446
98276,98276
98276,98275
98276,98276
98276,98275
98281,98281
98281,98281
98296,98296
98296,98296
98307,98307
98315,98315
98315,98315
98317,98317
98317,98317
98339,98339
98340,98340
98340,70619
98340,21346
98406,98406
98406,98406
98446,98446
98446,98446
98491,98491
98491,98491
98499,98499
98544,79826
98548,88074
98564,98564
98564,98565
98564,97045
98573,98573
98573,98573
98575,98575
98585,98585
98586,98586
98601,98601
98606,98606
98612,3582
98613,3582
98614,60125
98614,3582
98635,98635
98640,98640
98640,98640
98642,85354
98642,98642
98656,98656
98665,98665
98665,98665
98667,98667
98680,98680
98681,98681
98698,60125
98717,98717
98731,98731
98762,98762
98764,98764
98765,98765
98765,98765
98765,98765
98811,98811
98811,98805
98813,98813
98822,98822
98824,98824
98827,98827
98828,98828
98829,98829
98831,98831
98836,98836
98836,98836
98837,98837
98837,98837
98843,98843
98843,98843
98844,98844
98844,98844
98862,98862
98862,98862
98869,98869
98869,98869
98900,98900
98906,98906
98908,98908
98914,98914
98930,98930
98930,98930
98954,97013
98954,98954
98954,98954
98976,88074
99004,99004
99004,99004
99004,99004
99055,97130
99157,10131
99157,99157
99158,99164
99160,99164
99160,99162
99161,99163
99162,99160
99162,99163
99163,99162
99163,99161
99164,99158
99164,99160
99176,99176
99176,99176
99195,99195
99195,99195
99203,99203
99203,99203
99218,99218
99218,99260
99219,99219
99219,99276
99219,99260
99219,93765
99220,99220
99259,99259
99259,99266
99259,99264
99260,99260
99260,99218
99260,97153
99262,99262
99262,93756
99262,93766
99262,97144
99263,99263
99263,99276
99263,99219
99263,99218
99264,99264
99265,99265
99266,99266
99267,99267
99267,97165
99267,79962
99268,99268
99269,99269
99269,99276
99269,99219
99269,99218
99270,99270
99270,93759
99271,99269
99271,99276
99271,99219
99272,99269
99272,99276
99272,99219
99273,99271
99273,97158
99274,99274
99275,99275
99276,99276
99276,99269
99276,99219
99276,99218
99319,99319
99319,99319
99340,99340
99369,99369
99518,93047
99702,93047
99709,93047
99714,18439
99715,18439
99749,99749
99769,99769
99775,99760
99793,99797
99802,99802
99806,3385
99829,99829
99830,99829
99834,99834
99863,104694
99864,30977
99864,49492
99865,49493
99865,49491
99873,99873
99873,99873
99929,99929
99939,99939
99939,99939
99940,99940
100036,100036
100053,100059
100053,100059
100053,83035
100053,83035
100053,83034
100053,83034
100053,100056
100053,100056
100053,100061
100053,100061
100053,77598
100053,77598
100056,100058
100056,100058
100056,94642
100056,94642
100056,88752
100056,88752
100056,100061
100056,100061
100056,77598
100056,77598
100056,100053
100056,100053
100057,77598
100057,77598
100057,83036
100057,83036
100057,72057
100057,72057
100057,100056
100057,100056
100057,100061
100057,100061
100057,100053
100057,100053
100058,100056
100058,100056
100058,94642
100058,94642
100058,88752
100058,88752
100058,100061
100058,100061
100058,77598
100058,77598
100058,100053
100058,100053
100059,100053
100059,100053
100059,83035
100059,83035
100059,83034
100059,83034
100059,100056
100059,100056
100059,100061
100059,100061
100059,77598
100059,77598
100060,94640
100060,94640
100060,72056
100060,72056
100060,65331
100060,65331
100060,100056
100060,100056
100060,100061
100060,100061
100060,77598
100060,77598
100061,83032
100061,83032
100061,100056
100061,100056
100061,77598
100061,77598
100061,100053
100061,100053
100065,100065
100065,100065
100066,100066
100066,100066
100067,100067
100067,100067
100068,100068
100068,100068
100069,100069
100069,100069
100070,100070
100070,100070
100072,100072
100072,100072
100073,100073
100073,100073
100074,100074
100074,100074
100075,100075
100075,100075
100076,100076
100076,100076
100077,100077
100077,100077
100078,100078
100078,100078
100078,100089
100078,100081
100079,100079
100079,100079
100081,100078
100081,100081
100081,100081
100082,100082
100082,100082
100083,100083
100083,100083
100084,100084
100084,100084
100087,100087
100087,100087
100088,100088
100088,100088
100089,100078
100089,100089
100089,100089
100187,60125
100187,60125
100202,100202
100202,100202
100229,100229
100229,100229
100229,100229
100231,100231
100329,100329
100332,100332
100341,3658
100341,59737
100341,97850
100370,100370
100370,100370
100597,100597
100597,10797
100597,72549
100597,67414
100597,57078
100603,100611
100604,100611
100605,100611
100606,100611
100607,100611
100608,100611
100609,100611
100610,100611
100611,24383
100623,100611
100674,45667
100730,100730
100766,100766
100857,100857
100884,100884
100884,100884
100889,100889
100889,100889
100899,100897
100913,100913
100916,100913
100917,100913
100918,100913
100919,100913
100920,100913
100922,100913
100923,100913
100927,100913
100928,100928
100928,100928
100993,100993
100994,100993
101004,101004
101005,101005
101006,101006
101012,101012
101028,101028
101038,101038
101038,101038
101048,101048
101048,101048
101049,101049
101049,101049
101072,101072
101072,101072
101101,101101
101106,101106
101121,80622
101133,103159
101133,103159
101133,103159
101146,88544
101146,88544
101146,88544
101152,86502
101152,86502
101152,86502
101153,97670
101153,97670
101153,97670
101161,92169
101161,92169
101161,92169
101163,103162
101163,103162
101163,103162
101164,96827
101164,96827
101164,96827
101197,100561
101197,100561
101197,100561
101245,101245
101261,15670
101289,101289
101290,95866
101308,101308
101314,101314
101314,101314
101316,101316
101316,101316
101384,101384
101451,101451
101508,90782
101511,101511
101548,101548
101549,4406
101550,101550
101567,101567
101626,101620
101626,101619
101643,101643
101643,85592
101663,101663
101663,101663
101686,101686
101686,101686
101741,62108
101823,101823
101823,101823
101836,101836
101871,74182
101874,101874
101878,101878
101895,101895
101968,101968
101968,101968
101987,101987
101987,101987
102025,102025
102025,102025
102041,102041
102061,102061
102061,102061
102098,102098
102157,85053
102163,102163
102163,102163
102202,93639
102210,102210
102310,102310
102385,102385
102456,79557
102456,102456
102456,102456
102484,102484
102484,102484
102492,102492
102492,102492
102584,102584
102585,102585
102590,102590
102617,102617
102638,102638
102744,14071
102822,102822
102836,102836
102879,102879
102879,102879
102888,60125
102907,72475
102907,72475
102948,102948
102948,102948
102977,102977
102994,102994
103013,103013
103013,103013
103023,103023
103023,103023
103049,103049
103058,103058
103058,103058
103060,6472
103068,103068
103081,91565
103081,88280
103081,82047
103099,103099
103099,103099
103121,103121
103121,103121
103121,46486
103167,103167
103167,103167
103180,103180
103187,103187
103187,103187
103188,103188
103247,103247
103247,103247
103251,68872
103254,103254
103254,103254
103256,103256
103290,103290
103314,80622
103347,103347
103353,103353
103353,103353
103361,103361
103361,103361
103362,103362
103362,103362
103365,103365
103365,103365
103371,103371
103371,103371
103371,46905
103371,63475
103372,103372
103372,103372
103383,103383
103383,103383
103388,103388
103409,103418
103416,103418
103418,103418
103419,103418
103420,103418
103421,103421
103421,103421
103428,4430
103440,103440
103440,103440
103441,103441
103445,103445
103445,103445
103461,103461
103465,103465
103465,103465
103474,103474
103474,103474
103486,103486
103486,103486
103554,103554
103569,103569
103576,69207
103594,103594
103594,103594
103612,95365
103613,103613
103636,103636
103637,103637
103640,103640
103679,103679
103679,103679
103697,103697
103708,103708
103709,103709
103710,103710
103711,103711
103712,103712
103723,103723
103730,103730
103730,103730
103733,103733
103734,103734
103734,103739
103735,103735
103735,103735
103736,103736
103738,103738
103739,103739
103739,103734
103741,103741
103741,103741
103746,103746
103747,103747
103747,103747
103773,103773
103780,103780
103807,103807
103807,103765
103808,103808
103814,103814
103839,103840
103840,103841
103841,103844
103844,95368
103867,103867
103896,21806
103899,50807
103899,49764
103899,12225
103899,55721
103899,103899
103908,103908
103941,103941
103942,103942
103947,98857
103947,98857
103959,103959
103959,103959
103974,103974
103975,103975
103980,97849
103980,103980
103980,97849
103985,103985
103988,103988
103988,104026
103988,104020
104020,103988
104020,104026
104020,104020
104026,103988
104026,104026
104026,104020
104043,104043
104060,30962
104060,92457
104065,41402
104065,47421
104086,30976
104090,104090
104139,104139
104154,104154
104156,104156
104160,93639
104204,104204
104251,23120
104265,104267
104266,104267
104267,104267
104269,104269
104269,104269
104326,104326
104353,104353
104353,104353
104403,104403
104404,104404
104410,61128
104428,104428
104438,89318
104461,3582
104464,3582
104469,104469
104469,104469
104473,104473
104473,86974
104487,104487
104497,104497
104515,81493
104515,81493
104542,104542
104555,104555
104555,104555
104575,104575
104575,104575
104623,104609
104667,104667
104667,104667
104667,104667
104703,104703
104731,104731
104731,104730
104736,104736
104750,104750
104750,104750
104761,104761
104761,104761
104762,87254
104762,87254
104762,64412
104762,64412
104767,104767
104777,104777
104778,98677
104778,98677
104778,98677
104783,104783
104783,104783
104815,104815
104815,104815
104840,86229
104850,3391
104871,104871
104873,104873
104873,4401
104873,104873
104880,104880
104885,104885
104885,104885
104893,104893
104913,104913
104913,104913
104932,80373
104940,104940
104960,104959
104962,104962
104962,104962
104964,104964
104964,104964
104965,104965
104965,104965
105008,105008
105008,105008
105010,105016
105011,105016
105012,105016
105013,105016
105014,105016
105016,105016
105018,105016
105019,105016
105020,105016
105021,105016
105164,105164
105164,105164
105166,105166
105166,105166
105170,105205
105180,105180
105180,105180
105203,105203
105205,105205
105205,105170
105206,105203
105207,105207
105207,93759
105208,105208
105208,105205
105214,105214
105214,105214
105220,43768
105220,43768
105220,43768
105271,105271
105271,105271
105337,105337
105338,105338
105347,105347
105396,105396
105396,105396
105424,105424
105425,105425
105426,105426
105427,105427
105447,105447
105447,105447
105518,105518
105518,105518
105537,105537
105579,105579
105579,105579
105581,105581
105581,105581
105587,105587
105610,105610
105610,105610
105680,105680
105680,105680
105717,105717
105717,105717
105730,105730
105745,105745
105745,105745
105748,105748
105748,105748
105752,105752
105752,105752
105780,105780
105780,105780
105784,105784
105784,85505
105801,80392
105838,105838
105840,105840
105841,105841
105847,105847
105875,105875
105876,105876
105889,105889
105889,105889

